"ind.code","ind.name","year","variable","value"
"21","Manufacture of pharmaceutical products",2006,"gva_share",0.0392218143720293
"21","Manufacture of pharmaceutical products",2007,"gva_share",0.0400879555374301
"21","Manufacture of pharmaceutical products",2008,"gva_share",0.0395279919583146
"21","Manufacture of pharmaceutical products",2009,"gva_share",0.0394699591650059
"21","Manufacture of pharmaceutical products",2010,"gva_share",0.0389658462396596
"21","Manufacture of pharmaceutical products",2011,"gva_share",0.0364316808276553
"21","Manufacture of pharmaceutical products",2012,"gva_share",0.036747369768068
"21","Manufacture of pharmaceutical products",2013,"gva_share",0.0381072228265028
"21","Manufacture of pharmaceutical products",2014,"gva_share",0.0377341282090565
"21","Manufacture of pharmaceutical products",2015,"gva_share",0.0413887030629936
"21","Manufacture of pharmaceutical products",2016,"gva_share",0.0467698291939087
"21","Manufacture of pharmaceutical products",2017,"gva_share",0.0496873284007374
"21","Manufacture of pharmaceutical products",2018,"gva_share",0.051847325959805
"21","Manufacture of pharmaceutical products",2019,"gva_share",0.0541615959522459
"22","Manufacture of rubber and plastic products",1997,"gva_share",0.0064034972500692
"22","Manufacture of rubber and plastic products",1998,"gva_share",0.00631969721518244
"22","Manufacture of rubber and plastic products",1999,"gva_share",0.00623142824275533
"22","Manufacture of rubber and plastic products",2000,"gva_share",0.00606192740666932
"22","Manufacture of rubber and plastic products",2001,"gva_share",0.00609594254631456
"22","Manufacture of rubber and plastic products",2002,"gva_share",0.00577642145993121
"22","Manufacture of rubber and plastic products",2003,"gva_share",0.00558568800582556
"22","Manufacture of rubber and plastic products",2004,"gva_share",0.00556634220143443
"22","Manufacture of rubber and plastic products",2005,"gva_share",0.00549126155185554
"22","Manufacture of rubber and plastic products",2006,"gva_share",0.00558979791661705
"22","Manufacture of rubber and plastic products",2007,"gva_share",0.00553067947882557
"22","Manufacture of rubber and plastic products",2008,"gva_share",0.00554894235281237
"22","Manufacture of rubber and plastic products",2009,"gva_share",0.0050293423860879
"22","Manufacture of rubber and plastic products",2010,"gva_share",0.00492480182233782
"22","Manufacture of rubber and plastic products",2011,"gva_share",0.00486669853288909
"22","Manufacture of rubber and plastic products",2012,"gva_share",0.00456712976415964
"22","Manufacture of rubber and plastic products",2013,"gva_share",0.00459984388443606
"22","Manufacture of rubber and plastic products",2014,"gva_share",0.00450805782773012
"22","Manufacture of rubber and plastic products",2015,"gva_share",0.00424412166770686
"22","Manufacture of rubber and plastic products",2016,"gva_share",0.00430411369565292
"22","Manufacture of rubber and plastic products",2017,"gva_share",0.00432031785998539
"22","Manufacture of rubber and plastic products",2018,"gva_share",0.00419416613787061
"22","Manufacture of rubber and plastic products",2019,"gva_share",0.00404568114574004
"23","Manufacture of other non-metallic mineral products",1997,"gva_share",0.00535121814831699
"23","Manufacture of other non-metallic mineral products",1998,"gva_share",0.00502054844169799
"23","Manufacture of other non-metallic mineral products",1999,"gva_share",0.00497696813289817
"23","Manufacture of other non-metallic mineral products",2000,"gva_share",0.00484780246344305
"23","Manufacture of other non-metallic mineral products",2001,"gva_share",0.00486204524925846
"23","Manufacture of other non-metallic mineral products",2002,"gva_share",0.0047198365806381
"23","Manufacture of other non-metallic mineral products",2003,"gva_share",0.00456626106354247
"23","Manufacture of other non-metallic mineral products",2004,"gva_share",0.00442495021733166
"23","Manufacture of other non-metallic mineral products",2005,"gva_share",0.00461571099069649
"23","Manufacture of other non-metallic mineral products",2006,"gva_share",0.00460556361401401
"23","Manufacture of other non-metallic mineral products",2007,"gva_share",0.00449992737647942
"23","Manufacture of other non-metallic mineral products",2008,"gva_share",0.00447099992240406
"23","Manufacture of other non-metallic mineral products",2009,"gva_share",0.00463343742891688
"23","Manufacture of other non-metallic mineral products",2010,"gva_share",0.00463944747736244
"23","Manufacture of other non-metallic mineral products",2011,"gva_share",0.00456367127345218
"23","Manufacture of other non-metallic mineral products",2012,"gva_share",0.0043658900299442
"23","Manufacture of other non-metallic mineral products",2013,"gva_share",0.00450886188674429
"23","Manufacture of other non-metallic mineral products",2014,"gva_share",0.00453083739932916
"23","Manufacture of other non-metallic mineral products",2015,"gva_share",0.00380570286082324
"23","Manufacture of other non-metallic mineral products",2016,"gva_share",0.00376207334032854
"23","Manufacture of other non-metallic mineral products",2017,"gva_share",0.00360747673908012
"23","Manufacture of other non-metallic mineral products",2018,"gva_share",0.00342720726253324
"23","Manufacture of other non-metallic mineral products",2019,"gva_share",0.00352903121614618
"24","Manufacture of basic metals",1997,"gva_share",0.00531041439142086
"24","Manufacture of basic metals",1998,"gva_share",0.00503204898285888
"24","Manufacture of basic metals",1999,"gva_share",0.00490559763710579
"24","Manufacture of basic metals",2000,"gva_share",0.0047957613842746
"24","Manufacture of basic metals",2001,"gva_share",0.00479631587534904
"24","Manufacture of basic metals",2002,"gva_share",0.00454736069118566
"24","Manufacture of basic metals",2003,"gva_share",0.00425782057023929
"24","Manufacture of basic metals",2004,"gva_share",0.00439679668425815
"24","Manufacture of basic metals",2005,"gva_share",0.00438346251832164
"24","Manufacture of basic metals",2006,"gva_share",0.00481390883343495
"24","Manufacture of basic metals",2007,"gva_share",0.00490877265664253
"24","Manufacture of basic metals",2008,"gva_share",0.00466403169144529
"24","Manufacture of basic metals",2009,"gva_share",0.00255506270519909
"24","Manufacture of basic metals",2010,"gva_share",0.00291892457323712
"24","Manufacture of basic metals",2011,"gva_share",0.00304248690658062
"24","Manufacture of basic metals",2012,"gva_share",0.00265883626259186
"24","Manufacture of basic metals",2013,"gva_share",0.00253756913512548
"24","Manufacture of basic metals",2014,"gva_share",0.00251627198419865
"24","Manufacture of basic metals",2015,"gva_share",0.00230841879491392
"24","Manufacture of basic metals",2016,"gva_share",0.0022748531780399
"24","Manufacture of basic metals",2017,"gva_share",0.00233199392896731
"24","Manufacture of basic metals",2018,"gva_share",0.0023143297413856
"24","Manufacture of basic metals",2019,"gva_share",0.00226058070288867
"25","Manufacture of fabricated metal products, except machinery and equipment",1997,"gva_share",0.0194534798364392
"25","Manufacture of fabricated metal products, except machinery and equipment",1998,"gva_share",0.0191685409915001
"25","Manufacture of fabricated metal products, except machinery and equipment",1999,"gva_share",0.0190366406061014
"25","Manufacture of fabricated metal products, except machinery and equipment",2000,"gva_share",0.0184670932260132
"25","Manufacture of fabricated metal products, except machinery and equipment",2001,"gva_share",0.0187619811429914
"25","Manufacture of fabricated metal products, except machinery and equipment",2002,"gva_share",0.018048709022493
"25","Manufacture of fabricated metal products, except machinery and equipment",2003,"gva_share",0.0175339487409927
"25","Manufacture of fabricated metal products, except machinery and equipment",2004,"gva_share",0.0170121423318888
"25","Manufacture of fabricated metal products, except machinery and equipment",2005,"gva_share",0.0170114000773002
"25","Manufacture of fabricated metal products, except machinery and equipment",2006,"gva_share",0.0173986380749814
"25","Manufacture of fabricated metal products, except machinery and equipment",2007,"gva_share",0.0179360008199541
"25","Manufacture of fabricated metal products, except machinery and equipment",2008,"gva_share",0.0183271057060523
"25","Manufacture of fabricated metal products, except machinery and equipment",2009,"gva_share",0.0164330841325111
"25","Manufacture of fabricated metal products, except machinery and equipment",2010,"gva_share",0.0169814448796343
"25","Manufacture of fabricated metal products, except machinery and equipment",2011,"gva_share",0.0174135710317633
"25","Manufacture of fabricated metal products, except machinery and equipment",2012,"gva_share",0.0161493477852716
"25","Manufacture of fabricated metal products, except machinery and equipment",2013,"gva_share",0.0157268277846509
"25","Manufacture of fabricated metal products, except machinery and equipment",2014,"gva_share",0.0153783531609303
"25","Manufacture of fabricated metal products, except machinery and equipment",2015,"gva_share",0.0147961411664243
"25","Manufacture of fabricated metal products, except machinery and equipment",2016,"gva_share",0.0144081273208187
"25","Manufacture of fabricated metal products, except machinery and equipment",2017,"gva_share",0.0151290313342706
"25","Manufacture of fabricated metal products, except machinery and equipment",2018,"gva_share",0.0147641068934777
"25","Manufacture of fabricated metal products, except machinery and equipment",2019,"gva_share",0.0144389330278848
"26","Manufacture of computer, electronic and optical products; watches and clocks",1997,"gva_share",0.028254415023595
"26","Manufacture of computer, electronic and optical products; watches and clocks",1998,"gva_share",0.0282961161766792
"26","Manufacture of computer, electronic and optical products; watches and clocks",1999,"gva_share",0.0286204324993904
"26","Manufacture of computer, electronic and optical products; watches and clocks",2000,"gva_share",0.0290413867522236
"26","Manufacture of computer, electronic and optical products; watches and clocks",2001,"gva_share",0.0307734783947866
"26","Manufacture of computer, electronic and optical products; watches and clocks",2002,"gva_share",0.0317583961745671
"26","Manufacture of computer, electronic and optical products; watches and clocks",2003,"gva_share",0.0319355521543161
"26","Manufacture of computer, electronic and optical products; watches and clocks",2004,"gva_share",0.0322435461069882
"26","Manufacture of computer, electronic and optical products; watches and clocks",2005,"gva_share",0.0345900672223888
"26","Manufacture of computer, electronic and optical products; watches and clocks",2006,"gva_share",0.0360626376848966
"26","Manufacture of computer, electronic and optical products; watches and clocks",2007,"gva_share",0.0369454079306107
"26","Manufacture of computer, electronic and optical products; watches and clocks",2008,"gva_share",0.038520213389393
"26","Manufacture of computer, electronic and optical products; watches and clocks",2009,"gva_share",0.0337818215844617
"26","Manufacture of computer, electronic and optical products; watches and clocks",2010,"gva_share",0.0338167873114834
"26","Manufacture of computer, electronic and optical products; watches and clocks",2011,"gva_share",0.0376046295429479
"26","Manufacture of computer, electronic and optical products; watches and clocks",2012,"gva_share",0.0388252803657064
"26","Manufacture of computer, electronic and optical products; watches and clocks",2013,"gva_share",0.0387905958876685
"26","Manufacture of computer, electronic and optical products; watches and clocks",2014,"gva_share",0.0389897842822399
"26","Manufacture of computer, electronic and optical products; watches and clocks",2015,"gva_share",0.0342405194890188
"26","Manufacture of computer, electronic and optical products; watches and clocks",2016,"gva_share",0.0320677941536581
"26","Manufacture of computer, electronic and optical products; watches and clocks",2017,"gva_share",0.0308770965576248
"26","Manufacture of computer, electronic and optical products; watches and clocks",2018,"gva_share",0.0325622120879739
"26","Manufacture of computer, electronic and optical products; watches and clocks",2019,"gva_share",0.0332426754719928
"27","Manufacture of electrical equipment",1997,"gva_share",0.012292265599658
"27","Manufacture of electrical equipment",1998,"gva_share",0.0120684136043541
"27","Manufacture of electrical equipment",1999,"gva_share",0.0121351063076319
"27","Manufacture of electrical equipment",2000,"gva_share",0.0111440589760271
"27","Manufacture of electrical equipment",2001,"gva_share",0.0112752048783995
"27","Manufacture of electrical equipment",2002,"gva_share",0.0105935422176623
"27","Manufacture of electrical equipment",2003,"gva_share",0.010086980441313
"27","Manufacture of electrical equipment",2004,"gva_share",0.0100074585562877
"27","Manufacture of electrical equipment",2005,"gva_share",0.0100995598484833
"27","Manufacture of electrical equipment",2006,"gva_share",0.0100743245830577
"27","Manufacture of electrical equipment",2007,"gva_share",0.0107602285015197
"27","Manufacture of electrical equipment",2008,"gva_share",0.0113237831112773
"27","Manufacture of electrical equipment",2009,"gva_share",0.0105722342548088
"27","Manufacture of electrical equipment",2010,"gva_share",0.0095710939855928
"27","Manufacture of electrical equipment",2011,"gva_share",0.00973867836023694
"27","Manufacture of electrical equipment",2012,"gva_share",0.00916048699852963
"27","Manufacture of electrical equipment",2013,"gva_share",0.00928571808160093
"27","Manufacture of electrical equipment",2014,"gva_share",0.00842780540380069
"27","Manufacture of electrical equipment",2015,"gva_share",0.0081094493852489
"27","Manufacture of electrical equipment",2016,"gva_share",0.00816959640085178
"27","Manufacture of electrical equipment",2017,"gva_share",0.00748000200281938
"27","Manufacture of electrical equipment",2018,"gva_share",0.00683778758608445
"27","Manufacture of electrical equipment",2019,"gva_share",0.00681855640200983
"28","Manufacture of machinery and equipment n.e.c.",1997,"gva_share",0.0255090138229147
"28","Manufacture of machinery and equipment n.e.c.",1998,"gva_share",0.0254744935069441
"28","Manufacture of machinery and equipment n.e.c.",1999,"gva_share",0.0254317648263133
"28","Manufacture of machinery and equipment n.e.c.",2000,"gva_share",0.0252772862146537
"28","Manufacture of machinery and equipment n.e.c.",2001,"gva_share",0.0256565643672236
"28","Manufacture of machinery and equipment n.e.c.",2002,"gva_share",0.024775480895404
"28","Manufacture of machinery and equipment n.e.c.",2003,"gva_share",0.0235768993548113
"28","Manufacture of machinery and equipment n.e.c.",2004,"gva_share",0.0228305491074669
"28","Manufacture of machinery and equipment n.e.c.",2005,"gva_share",0.0224871038288724
"28","Manufacture of machinery and equipment n.e.c.",2006,"gva_share",0.022801841538808
"28","Manufacture of machinery and equipment n.e.c.",2007,"gva_share",0.0226487908827985
"28","Manufacture of machinery and equipment n.e.c.",2008,"gva_share",0.0219060390793699
"28","Manufacture of machinery and equipment n.e.c.",2009,"gva_share",0.0192699812311552
"28","Manufacture of machinery and equipment n.e.c.",2010,"gva_share",0.0202238026926093
"28","Manufacture of machinery and equipment n.e.c.",2011,"gva_share",0.0202532779592532
"28","Manufacture of machinery and equipment n.e.c.",2012,"gva_share",0.0183385268463355
"28","Manufacture of machinery and equipment n.e.c.",2013,"gva_share",0.0184048652564368
"28","Manufacture of machinery and equipment n.e.c.",2014,"gva_share",0.0185702651829688
"28","Manufacture of machinery and equipment n.e.c.",2015,"gva_share",0.0181066898184629
"28","Manufacture of machinery and equipment n.e.c.",2016,"gva_share",0.0178556419263348
"28","Manufacture of machinery and equipment n.e.c.",2017,"gva_share",0.0177349240788636
"28","Manufacture of machinery and equipment n.e.c.",2018,"gva_share",0.0177704588649545
"28","Manufacture of machinery and equipment n.e.c.",2019,"gva_share",0.0170861220965798
"29","Manufacture of motor vehicles, trailers and semi-trailers",1997,"gva_share",0.0011666256051196
"29","Manufacture of motor vehicles, trailers and semi-trailers",1998,"gva_share",0.00111616532547737
"29","Manufacture of motor vehicles, trailers and semi-trailers",1999,"gva_share",0.00107902524409993
"29","Manufacture of motor vehicles, trailers and semi-trailers",2000,"gva_share",0.00102919805340702
"29","Manufacture of motor vehicles, trailers and semi-trailers",2001,"gva_share",0.00101529356828767
"29","Manufacture of motor vehicles, trailers and semi-trailers",2002,"gva_share",0.000997773474853933
"29","Manufacture of motor vehicles, trailers and semi-trailers",2003,"gva_share",0.000961746840344684
"29","Manufacture of motor vehicles, trailers and semi-trailers",2004,"gva_share",0.000915300316705073
"29","Manufacture of motor vehicles, trailers and semi-trailers",2005,"gva_share",0.00091612341226802
"29","Manufacture of motor vehicles, trailers and semi-trailers",2006,"gva_share",0.00109610759259074
"29","Manufacture of motor vehicles, trailers and semi-trailers",2007,"gva_share",0.001086090364705
"29","Manufacture of motor vehicles, trailers and semi-trailers",2008,"gva_share",0.00105270185230833
"29","Manufacture of motor vehicles, trailers and semi-trailers",2009,"gva_share",0.000992036179948842
"29","Manufacture of motor vehicles, trailers and semi-trailers",2010,"gva_share",0.00124814368864058
"29","Manufacture of motor vehicles, trailers and semi-trailers",2011,"gva_share",0.00138288840056478
"29","Manufacture of motor vehicles, trailers and semi-trailers",2012,"gva_share",0.00121918977127165
"29","Manufacture of motor vehicles, trailers and semi-trailers",2013,"gva_share",0.0012306620626086
"29","Manufacture of motor vehicles, trailers and semi-trailers",2014,"gva_share",0.00116423504324353
"29","Manufacture of motor vehicles, trailers and semi-trailers",2015,"gva_share",0.00112693045800289
"29","Manufacture of motor vehicles, trailers and semi-trailers",2016,"gva_share",0.00100145981009397
"29","Manufacture of motor vehicles, trailers and semi-trailers",2017,"gva_share",0.000867782067594056
"29","Manufacture of motor vehicles, trailers and semi-trailers",2018,"gva_share",0.000907419996431483
"29","Manufacture of motor vehicles, trailers and semi-trailers",2019,"gva_share",0.000926871576084404
"30","Manufacture of other transport equipment",1997,"gva_share",0.00145889404475333
"30","Manufacture of other transport equipment",1998,"gva_share",0.00130458216151822
"30","Manufacture of other transport equipment",1999,"gva_share",0.0012266599234469
"30","Manufacture of other transport equipment",2000,"gva_share",0.00114342292915463
"30","Manufacture of other transport equipment",2001,"gva_share",0.0011632179733044
"30","Manufacture of other transport equipment",2002,"gva_share",0.00126530135236149
"30","Manufacture of other transport equipment",2003,"gva_share",0.00135802042046486
"30","Manufacture of other transport equipment",2004,"gva_share",0.00143780269337328
"30","Manufacture of other transport equipment",2005,"gva_share",0.00145356090026481
"30","Manufacture of other transport equipment",2006,"gva_share",0.00154944156302361
"30","Manufacture of other transport equipment",2007,"gva_share",0.00158258734138088
"30","Manufacture of other transport equipment",2008,"gva_share",0.00164137908401935
"30","Manufacture of other transport equipment",2009,"gva_share",0.00160956444136082
"30","Manufacture of other transport equipment",2010,"gva_share",0.00221745579865123
"30","Manufacture of other transport equipment",2011,"gva_share",0.00284669578786269
"30","Manufacture of other transport equipment",2012,"gva_share",0.00292112743293392
"30","Manufacture of other transport equipment",2013,"gva_share",0.00307428811741638
"30","Manufacture of other transport equipment",2014,"gva_share",0.00314684499130656
"30","Manufacture of other transport equipment",2015,"gva_share",0.00313273302191669
"30","Manufacture of other transport equipment",2016,"gva_share",0.0028280142224884
"30","Manufacture of other transport equipment",2017,"gva_share",0.00275634974659235
"30","Manufacture of other transport equipment",2018,"gva_share",0.00275363933712887
"30","Manufacture of other transport equipment",2019,"gva_share",0.00267917236819602
"33","Repair and installation of machinery and equipment",1997,"gva_share",0.00397891368147466
"33","Repair and installation of machinery and equipment",1998,"gva_share",0.00412076884517278
"33","Repair and installation of machinery and equipment",1999,"gva_share",0.00385476985197265
"33","Repair and installation of machinery and equipment",2000,"gva_share",0.00358469653959329
"33","Repair and installation of machinery and equipment",2001,"gva_share",0.00353678733074288
"33","Repair and installation of machinery and equipment",2002,"gva_share",0.00359808993048831
"33","Repair and installation of machinery and equipment",2003,"gva_share",0.00358831669174634
"33","Repair and installation of machinery and equipment",2004,"gva_share",0.0035723212679949
"33","Repair and installation of machinery and equipment",2005,"gva_share",0.0035912372177276
"33","Repair and installation of machinery and equipment",2006,"gva_share",0.00351675808427671
"33","Repair and installation of machinery and equipment",2007,"gva_share",0.00338111279716881
"33","Repair and installation of machinery and equipment",2008,"gva_share",0.00321898169132477
"33","Repair and installation of machinery and equipment",2009,"gva_share",0.00280449010312218
"33","Repair and installation of machinery and equipment",2010,"gva_share",0.00244148990529542
"33","Repair and installation of machinery and equipment",2011,"gva_share",0.00236597984230823
"33","Repair and installation of machinery and equipment",2012,"gva_share",0.00231438547329091
"33","Repair and installation of machinery and equipment",2013,"gva_share",0.00237989082601245
"33","Repair and installation of machinery and equipment",2014,"gva_share",0.00245917252265765
"33","Repair and installation of machinery and equipment",2015,"gva_share",0.00248270903027332
"33","Repair and installation of machinery and equipment",2016,"gva_share",0.00246662552297635
"33","Repair and installation of machinery and equipment",2017,"gva_share",0.00243228260275349
"33","Repair and installation of machinery and equipment",2018,"gva_share",0.00238826871092147
"33","Repair and installation of machinery and equipment",2019,"gva_share",0.00229124731590388
"5-9","Mining and quarrying",1997,"gva_share",0.00174958917325106
"5-9","Mining and quarrying",1998,"gva_share",0.00176565253474458
"5-9","Mining and quarrying",1999,"gva_share",0.00166556366225654
"5-9","Mining and quarrying",2000,"gva_share",0.0015534090268047
"5-9","Mining and quarrying",2001,"gva_share",0.0015567491756589
"5-9","Mining and quarrying",2002,"gva_share",0.0015447400210511
"5-9","Mining and quarrying",2003,"gva_share",0.00144526834172786
"5-9","Mining and quarrying",2004,"gva_share",0.00146960435685575
"5-9","Mining and quarrying",2005,"gva_share",0.00149775762067961
"5-9","Mining and quarrying",2006,"gva_share",0.00139129954747987
"5-9","Mining and quarrying",2007,"gva_share",0.00133789707861063
"5-9","Mining and quarrying",2008,"gva_share",0.00125014258903638
"5-9","Mining and quarrying",2009,"gva_share",0.0013605780156188
"5-9","Mining and quarrying",2010,"gva_share",0.00139798372037839
"5-9","Mining and quarrying",2011,"gva_share",0.00134217569741139
"5-9","Mining and quarrying",2012,"gva_share",0.00131685041196275
"5-9","Mining and quarrying",2013,"gva_share",0.00133206919409211
"5-9","Mining and quarrying",2014,"gva_share",0.00123263256662009
"5-9","Mining and quarrying",2015,"gva_share",0.00126198983907444
"5-9","Mining and quarrying",2016,"gva_share",0.00130002559147306
"5-9","Mining and quarrying",2017,"gva_share",0.0012967047321628
"5-9","Mining and quarrying",2018,"gva_share",0.00130887992604771
"5-9","Mining and quarrying",2019,"gva_share",0.00133957649281279
